username,anime_id,my_watched_episodes,my_start_date,my_finish_date,my_score,my_status,my_rewatching,my_rewatching_ep,my_last_updated,my_tags
RedvelvetDaisuki,4872,3,2013-04-28,2013-04-29,7,2,,0,1367207163,"Comedy, Satire"
RedvelvetDaisuki,4879,0,0000-00-00,0000-00-00,0,6,0.0,0,1355482363,
RedvelvetDaisuki,4896,0,0000-00-00,0000-00-00,0,6,0.0,0,1355474999,
RedvelvetDaisuki,4898,24,2012-12-20,2012-12-21,9,2,,0,1370771196,
RedvelvetDaisuki,4921,1,2014-09-00,2014-09-00,6,2,,0,1413718569,
RedvelvetDaisuki,4975,12,2013-01-19,2013-01-19,6,2,,0,1358598174,"Mystery, Psychological, Seinen"
RedvelvetDaisuki,4981,0,0000-00-00,0000-00-00,0,6,0.0,0,1355482292,
RedvelvetDaisuki,5030,12,2013-12-31,2014-01-01,7,2,,0,1388562604,
RedvelvetDaisuki,5042,1,2013-11-16,0000-00-00,0,1,,0,1384571554,
RedvelvetDaisuki,5060,3,2013-01-19,0000-00-00,0,3,,0,1358607165,
RedvelvetDaisuki,5081,15,2013-04-04,2013-04-15,7,2,,0,1366015418,"Comedy, Harem, Supernatural, Shonen"
RedvelvetDaisuki,5114,64,2016-03-26,2016-03-30,10,2,0.0,0,1459292815,
RedvelvetDaisuki,5155,0,0000-00-00,0000-00-00,0,6,0.0,0,1355483709,
RedvelvetDaisuki,5177,2,2015-03-22,2015-03-22,4,2,,0,1427010751,
RedvelvetDaisuki,5365,1,2015-04-04,2015-04-04,10,2,,0,1428131369,9+
RedvelvetDaisuki,5391,1,2013-00-00,2013-00-00,8,2,,0,1375458890,
RedvelvetDaisuki,5420,0,0000-00-00,0000-00-00,0,6,,0,1355483032,
RedvelvetDaisuki,5530,25,2013-03-18,2013-03-20,6,2,,0,1363766976,Gothic
RedvelvetDaisuki,5630,0,0000-00-00,0000-00-00,0,6,0.0,0,1355483766,
RedvelvetDaisuki,5651,0,0000-00-00,0000-00-00,0,6,,0,1385378817,Rated R
RedvelvetDaisuki,5681,1,2014-06-14,2014-06-14,7,2,,0,1402872401,
RedvelvetDaisuki,5682,26,2013-02-11,2013-02-11,7,2,,0,1360626621,
RedvelvetDaisuki,5719,0,0000-00-00,0000-00-00,0,6,,0,1359975199,Yaoi
RedvelvetDaisuki,5774,1,2013-02-10,0000-00-00,0,1,,0,1360497593,Yaoi
RedvelvetDaisuki,5784,2,2013-02-05,0000-00-00,0,3,,0,1360069119,Yaoi
RedvelvetDaisuki,5941,50,2018-04-12,2018-04-13,9,2,0.0,0,1523709457,
RedvelvetDaisuki,5958,0,0000-00-00,0000-00-00,0,6,,0,1363611782,
RedvelvetDaisuki,6045,25,2014-03-16,2014-03-22,6,2,,0,1395424311,
RedvelvetDaisuki,6098,0,0000-00-00,0000-00-00,0,6,,0,1364485160,Comedy
RedvelvetDaisuki,6114,6,2013-03-24,0000-00-00,0,3,,0,1364107921,"Seinen, Thriller"
RedvelvetDaisuki,6163,1,0000-00-00,0000-00-00,6,2,,0,1356104236,
RedvelvetDaisuki,6165,0,0000-00-00,0000-00-00,0,6,0.0,0,1365314493,
RedvelvetDaisuki,6205,0,0000-00-00,0000-00-00,0,6,,0,1363620859,
RedvelvetDaisuki,6211,11,2013-00-00,2013-00-00,4,2,,0,1374937815,Tragedy
RedvelvetDaisuki,6325,1,2012-10-00,2012-10-00,6,2,,0,1355472162,
RedvelvetDaisuki,6347,13,2013-04-02,2013-04-02,3,2,,0,1364887673,"Comedy, Harem"
RedvelvetDaisuki,6377,13,2013-04-29,2013-04-30,6,2,,0,1367295788,"Comedy, Satire"
RedvelvetDaisuki,6408,0,0000-00-00,0000-00-00,0,6,0.0,0,1365305076,
RedvelvetDaisuki,6553,1,2012-00-00,2012-00-00,10,2,,0,1365865099,Yaoi
RedvelvetDaisuki,6573,0,0000-00-00,0000-00-00,0,6,,0,1355473877,
RedvelvetDaisuki,6594,12,2013-04-02,2013-04-04,9,2,,0,1365090897,"Martial Arts, Philosophical,Tragedy, Romance"
RedvelvetDaisuki,6641,0,0000-00-00,0000-00-00,0,6,0.0,0,1368533899,
RedvelvetDaisuki,6680,1,2014-10-19,2014-10-19,7,2,,0,1413718734,
RedvelvetDaisuki,6682,0,0000-00-00,0000-00-00,0,6,,0,1356012941,
RedvelvetDaisuki,6702,2,0000-00-00,0000-00-00,0,3,,0,1361174708,
RedvelvetDaisuki,6707,12,2012-12-21,2012-12-21,9,2,,0,1356104308,
RedvelvetDaisuki,6746,24,2012-00-00,2012-00-00,5,2,,0,1355472974,"Superpower, Mafia"
RedvelvetDaisuki,6747,0,0000-00-00,0000-00-00,0,6,0.0,0,1366815609,
RedvelvetDaisuki,6774,0,0000-00-00,0000-00-00,0,6,,0,1366980245,"Seinen, Psychological"
RedvelvetDaisuki,6793,1,2012-12-21,2012-12-21,6,2,,0,1356098230,
RedvelvetDaisuki,6880,0,0000-00-00,0000-00-00,0,6,,0,1355477691,
RedvelvetDaisuki,6956,1,0000-00-00,0000-00-00,0,3,,0,1363606716,
RedvelvetDaisuki,6973,0,0000-00-00,0000-00-00,0,6,,0,1355483195,
RedvelvetDaisuki,6974,0,0000-00-00,0000-00-00,0,6,0.0,0,1356359716,
RedvelvetDaisuki,7044,2,2013-04-30,2013-05-02,7,2,,0,1367457368,"Comedy, Satire"
RedvelvetDaisuki,7054,26,2013-12-27,2013-12-28,8,2,,0,1388227185,
RedvelvetDaisuki,7058,24,2013-02-03,2013-02-05,3,2,,0,1360064572,Yaoi
RedvelvetDaisuki,7088,12,2013-01-05,2013-01-05,4,2,,0,1357397783,
RedvelvetDaisuki,7193,12,2013-04-22,2013-04-23,8,2,,0,1366716408,"Mystery, Horror, Tragedy, Classic"
RedvelvetDaisuki,7367,0,0000-00-00,0000-00-00,0,6,0.0,0,1355472378,
RedvelvetDaisuki,7472,1,2013-02-10,2013-02-10,6,2,,0,1360505839,"Comedy, Sci-Fi, Martial Arts"
RedvelvetDaisuki,7647,13,2013-05-06,2013-05-07,9,2,,0,1367936042,"Comedy, Psychedelic, Seinen"
RedvelvetDaisuki,7662,0,0000-00-00,0000-00-00,0,6,0.0,0,1355476025,
RedvelvetDaisuki,7674,25,2012-12-31,2012-12-31,8,2,,0,1356953032,"Slice of Life, Shonen, Romance"
RedvelvetDaisuki,7711,1,2013-10-31,2013-10-31,9,2,,0,1383397410,
RedvelvetDaisuki,7724,22,2013-01-21,2013-01-23,5,2,,0,1358859960,
RedvelvetDaisuki,7785,11,2013-10-27,2013-11-03,9,2,,0,1383483172,
RedvelvetDaisuki,7817,12,2013-01-08,2013-01-08,5,2,,0,1357658510,"Comedy, Ecchi, Slice of Life, Seinen"
RedvelvetDaisuki,8063,2,2013-02-00,2013-02-00,10,2,,0,1365873205,"Slice of Life, Comedy, Romance, Yaoi"
RedvelvetDaisuki,8068,0,0000-00-00,0000-00-00,0,6,0.0,0,1356104274,
RedvelvetDaisuki,8074,0,0000-00-00,0000-00-00,0,6,,0,1355474182,
RedvelvetDaisuki,8101,0,0000-00-00,0000-00-00,0,6,,0,1364834242,+8
RedvelvetDaisuki,8129,11,2015-04-23,2015-04-23,8,2,,0,1430032676,
RedvelvetDaisuki,8246,1,2012-10-00,2012-10-00,7,2,,0,1355472185,
RedvelvetDaisuki,8247,0,0000-00-00,0000-00-00,0,6,0.0,0,1355472537,
RedvelvetDaisuki,8339,1,2013-03-24,2013-03-24,8,2,,0,1364130468,
RedvelvetDaisuki,8408,2,0000-00-00,0000-00-00,5,2,,0,1355472959,"Superpower, Mafia"
RedvelvetDaisuki,8425,0,0000-00-00,0000-00-00,0,6,,0,1355475381,
RedvelvetDaisuki,8426,1,2013-05-10,0000-00-00,0,3,,0,1368193486,
RedvelvetDaisuki,8460,1,2013-00-00,2013-00-00,0,2,,0,1392395566,
RedvelvetDaisuki,8525,12,2013-01-27,2013-01-27,9,2,,0,1359302003,
RedvelvetDaisuki,8634,2,2013-02-03,2013-02-03,8,2,,0,1359858214,Yaoi
RedvelvetDaisuki,8675,0,0000-00-00,0000-00-00,0,6,0.0,0,1364716806,
RedvelvetDaisuki,8769,12,2013-03-31,2013-04-01,7,2,,0,1364813751,
RedvelvetDaisuki,8841,12,2013-04-05,2013-04-08,5,2,,0,1365396065,
RedvelvetDaisuki,8888,1,2013-09-26,2013-09-26,7,2,,0,1380208047,
RedvelvetDaisuki,8915,0,0000-00-00,0000-00-00,0,6,0.0,0,1356359742,
RedvelvetDaisuki,8937,0,0000-00-00,0000-00-00,0,6,,0,1355473922,
RedvelvetDaisuki,9074,13,2013-05-07,2013-05-13,9,2,,0,1368414749,"Comedy, Psychedelic, Seinen"
RedvelvetDaisuki,9136,6,2012-12-22,2012-12-22,8,2,,0,1356137792,
RedvelvetDaisuki,9253,24,2013-01-18,2013-01-18,6,2,,0,1358491088,
RedvelvetDaisuki,9260,0,0000-00-00,0000-00-00,0,6,0.0,0,1367584885,"Comedy, Harem, Supernatural, Shonen"
RedvelvetDaisuki,9479,13,2013-10-20,2014-03-02,3,2,,0,1393697518,
RedvelvetDaisuki,9587,12,2013-09-00,2013-10-00,5,2,,0,1381508407,
RedvelvetDaisuki,9656,12,2014-03-22,2014-03-23,6,2,,0,1395567084,
RedvelvetDaisuki,9675,1,0000-00-00,0000-00-00,8,2,,0,1359302038,
RedvelvetDaisuki,9756,12,2013-12-21,2013-12-21,9,2,,0,1387639278,Thriller
RedvelvetDaisuki,9761,0,0000-00-00,0000-00-00,0,6,,0,1359850092,"Yaoi
"
RedvelvetDaisuki,9863,4,2013-03-25,0000-00-00,0,3,,0,1364210516,
RedvelvetDaisuki,9919,25,2015-04-16,2015-04-16,6,2,,0,1429187227,
RedvelvetDaisuki,9926,12,2012-12-27,2012-12-28,10,2,,0,1365839807,"Slice of Life, Comedy, Romance, Yaoi"
RedvelvetDaisuki,9969,0,0000-00-00,0000-00-00,0,6,0.0,0,1355918703,
RedvelvetDaisuki,9989,11,2013-03-18,2013-00-00,5,2,,0,1391321876,
RedvelvetDaisuki,10020,4,0000-00-00,0000-00-00,8,2,,0,1364883989,
RedvelvetDaisuki,10029,1,2013-11-11,2013-11-11,10,2,,0,1384174317,
RedvelvetDaisuki,10030,25,2013-01-01,2013-01-02,8,2,,0,1357052649,"Slice of Life, Shonen, Romance"
RedvelvetDaisuki,10048,0,0000-00-00,0000-00-00,0,6,,0,1359975477,Yaoi
RedvelvetDaisuki,10075,0,0000-00-00,0000-00-00,0,6,0.0,0,1355472339,
RedvelvetDaisuki,10080,12,2013-01-28,2013-01-28,9,2,,0,1359375209,
RedvelvetDaisuki,10087,0,0000-00-00,0000-00-00,0,6,,0,1360586753,
RedvelvetDaisuki,10152,1,2014-03-22,2014-03-22,5,2,,0,1395501803,
RedvelvetDaisuki,10162,11,2018-02-00,2018-02-00,9,2,0.0,0,1518187644,
RedvelvetDaisuki,10163,0,0000-00-00,0000-00-00,0,6,,0,1355476637,
RedvelvetDaisuki,10191,6,2013-05-04,2013-05-06,7,2,,0,1367772209,
RedvelvetDaisuki,10218,1,2015-03-04,2015-03-04,8,2,,0,1425833845,
RedvelvetDaisuki,10321,13,2013-08-11,2013-08-14,5,2,,0,1376484122,"Music, Reverse Harem"
RedvelvetDaisuki,10408,1,2014-01-16,2014-01-16,9,2,,0,1389927686,
RedvelvetDaisuki,10417,0,0000-00-00,0000-00-00,0,6,,0,1376747214,Horror
RedvelvetDaisuki,10456,0,0000-00-00,0000-00-00,0,6,0.0,0,1372863750,
RedvelvetDaisuki,10460,13,2014-03-01,2014-03-01,7,2,,0,1393672394,
RedvelvetDaisuki,10491,0,0000-00-00,0000-00-00,0,6,,0,1355478865,
RedvelvetDaisuki,10495,0,0000-00-00,0000-00-00,0,6,0.0,0,1366000272,
RedvelvetDaisuki,10546,4,2015-04-00,2015-04-00,6,2,,0,1429369189,
RedvelvetDaisuki,10589,1,2012-10-00,2012-10-00,7,2,,0,1355472201,
RedvelvetDaisuki,10620,26,2013-12-25,2013-12-26,7,2,,0,1388063348,
RedvelvetDaisuki,10659,0,0000-00-00,0000-00-00,0,6,0.0,0,1355472420,
RedvelvetDaisuki,10686,1,0000-00-00,0000-00-00,8,2,,0,1356449753,
RedvelvetDaisuki,10719,12,2013-03-28,2013-03-28,7,2,,0,1364464010,"Slice of Life, Harem, Seinen"
RedvelvetDaisuki,10721,24,2013-02-18,2014-04-13,9,2,,0,1397366402,
RedvelvetDaisuki,10793,22,2014-04-10,2014-04-12,7,2,,0,1397236130,
RedvelvetDaisuki,10798,4,0000-00-00,0000-00-00,2,3,,0,1360664977,
RedvelvetDaisuki,10800,25,2018-02-17,2018-02-18,8,2,0.0,0,1519197349,
RedvelvetDaisuki,10805,1,2013-03-09,2013-03-09,8,2,,0,1362791219,
RedvelvetDaisuki,10851,1,2015-04-18,0000-00-00,4,1,,0,1429371673,
RedvelvetDaisuki,10863,0,0000-00-00,0000-00-00,0,6,0.0,0,1363438591,
RedvelvetDaisuki,10897,1,2013-03-28,2013-03-28,7,2,,0,1364464096,"Slice of Life, Harem, Seinen"
RedvelvetDaisuki,11013,0,0000-00-00,0000-00-00,0,6,0.0,0,1355476045,
RedvelvetDaisuki,11061,148,2018-03-00,2018-03-00,8,2,0.0,0,1522384495,
RedvelvetDaisuki,11111,0,0000-00-00,0000-00-00,0,6,,0,1355475491,
RedvelvetDaisuki,11123,12,2012-00-00,2013-00-00,10,2,,0,1365839863,"Slice of Life, Comedy, Romance, Yaoi"
RedvelvetDaisuki,11135,0,0000-00-00,0000-00-00,0,6,0.0,0,1364896212,
RedvelvetDaisuki,11266,1,2015-04-00,2015-04-00,5,2,,0,1429513316,
RedvelvetDaisuki,11285,0,0000-00-00,0000-00-00,0,6,,0,1355473944,
RedvelvetDaisuki,11355,1,2013-10-14,2013-10-14,7,2,,0,1381757640,
RedvelvetDaisuki,11433,12,2012-00-00,2012-00-00,4,2,,0,1355472999,"Slice of Life, Supernatural"
RedvelvetDaisuki,11577,0,0000-00-00,0000-00-00,0,6,0.0,0,1363438598,
RedvelvetDaisuki,11583,1,2013-03-09,2013-03-09,6,2,,0,1362791305,
RedvelvetDaisuki,11597,11,2013-04-17,2013-04-18,8,2,,0,1366296193,"Comedy, Harem, Supernatural, Shonen"
RedvelvetDaisuki,11617,0,0000-00-00,0000-00-00,0,6,,0,1359799771,Harem R+ Mild Nudity
RedvelvetDaisuki,11633,10,2013-07-15,2013-09-15,8,2,,0,1379228625,
RedvelvetDaisuki,11703,0,0000-00-00,0000-00-00,0,6,,0,1355473769,
RedvelvetDaisuki,11737,1,2015-04-20,2015-04-20,7,2,,0,1429513289,
RedvelvetDaisuki,11739,13,2014-03-02,2014-03-08,8,2,,0,1394291980,
RedvelvetDaisuki,11741,0,0000-00-00,0000-00-00,0,6,0.0,0,1357406288,
RedvelvetDaisuki,11757,0,0000-00-00,0000-00-00,0,6,0.0,0,1355480775,
RedvelvetDaisuki,11759,24,2013-01-13,2013-01-13,4,2,,0,1358080582,Gaming
RedvelvetDaisuki,11761,12,2013-04-19,2013-04-21,5,2,,0,1366513273,
RedvelvetDaisuki,11771,25,2013-06-02,2013-06-12,8,2,,0,1371030067,
RedvelvetDaisuki,11843,12,2013-03-17,2013-03-17,8,2,,0,1363512480,Comedy
RedvelvetDaisuki,11869,0,0000-00-00,0000-00-00,0,6,,0,1356015881,
RedvelvetDaisuki,11977,1,2013-12-22,2013-12-22,7,2,,0,1387707154,
RedvelvetDaisuki,11979,1,2013-12-22,2013-12-22,7,2,,0,1387707261,
RedvelvetDaisuki,11981,1,2014-04-06,2014-04-06,9,2,,0,1396764302,
RedvelvetDaisuki,12031,0,0000-00-00,0000-00-00,0,6,0.0,0,1372510671,
RedvelvetDaisuki,12035,0,0000-00-00,0000-00-00,0,6,,0,1356015855,
RedvelvetDaisuki,12113,1,2015-03-04,2015-03-04,8,2,,0,1425833870,
RedvelvetDaisuki,12115,1,2015-03-04,2015-03-05,9,2,,0,1425833902,
RedvelvetDaisuki,12137,1,2013-09-01,2013-09-01,9,2,,0,1378017943,
RedvelvetDaisuki,12189,0,0000-00-00,0000-00-00,0,6,,0,1355480845,
RedvelvetDaisuki,12355,1,2014-06-13,2014-06-13,10,2,,0,1402624345,
RedvelvetDaisuki,12365,25,2013-01-02,2013-04-19,7,2,,0,1366382682,"Slice of Life, Shonen, Romance"
RedvelvetDaisuki,12413,0,0000-00-00,0000-00-00,0,6,,0,1362285515,R +17 Seinen
RedvelvetDaisuki,12431,1,2013-09-00,0000-00-00,0,1,,0,1379999525,
RedvelvetDaisuki,12445,12,2014-08-04,2014-08-05,7,2,,0,1407255827,
RedvelvetDaisuki,12467,0,0000-00-00,0000-00-00,0,6,0.0,0,1357382594,
RedvelvetDaisuki,12531,12,2018-02-23,2018-02-24,10,2,0.0,0,1519471887,
RedvelvetDaisuki,12549,0,0000-00-00,0000-00-00,0,6,,0,1359980310,R+ Mild Nudity
RedvelvetDaisuki,12695,0,0000-00-00,0000-00-00,0,1,,0,1366945407,Yaoi
RedvelvetDaisuki,12711,13,2013-08-14,2013-08-22,5,2,,0,1377162277,
RedvelvetDaisuki,12883,12,2013-11-22,2013-11-24,8,2,,0,1385300754,
RedvelvetDaisuki,12893,6,2013-03-17,2013-03-17,7,2,,0,1363513872,Comedy
RedvelvetDaisuki,12919,1,2015-04-04,2015-04-04,6,2,,0,1428138050,
RedvelvetDaisuki,12979,0,2012-10-00,0000-00-00,7,3,,0,1355472233,
RedvelvetDaisuki,13391,1,2015-03-22,2015-03-22,6,2,,0,1427020400,
RedvelvetDaisuki,13585,11,2016-01-22,2016-01-23,7,2,0.0,0,1453497764,
RedvelvetDaisuki,13599,0,0000-00-00,0000-00-00,0,6,0.0,0,1358598356,
RedvelvetDaisuki,13601,22,2014-02-02,2014-02-15,8,2,,0,1392459196,
RedvelvetDaisuki,13655,9,2014-06-13,0000-00-00,0,1,,0,1404532839,
RedvelvetDaisuki,13659,13,2013-05-23,2013-07-06,7,2,,0,1373042796,
RedvelvetDaisuki,13667,0,0000-00-00,0000-00-00,0,6,0.0,0,1355472209,
RedvelvetDaisuki,13759,12,2015-05-10,0000-00-00,0,1,,0,1431285257,
RedvelvetDaisuki,13767,1,2013-02-05,2013-02-05,10,1,,0,1360071228,"Slice of Life, Comedy, Romance, Yaoi"
RedvelvetDaisuki,13807,1,2015-02-24,2015-02-24,5,2,,0,1424771601,
RedvelvetDaisuki,13863,0,0000-00-00,0000-00-00,0,6,0.0,0,1366197576,
RedvelvetDaisuki,14075,0,0000-00-00,0000-00-00,0,6,0.0,0,1355474790,
RedvelvetDaisuki,14199,12,2013-08-22,2013-09-20,5,2,,0,1379664147,
RedvelvetDaisuki,14227,13,2013-12-30,2013-12-31,8,2,,0,1388493043,
RedvelvetDaisuki,14289,13,2014-03-24,2014-03-24,7,2,,0,1395654592,
RedvelvetDaisuki,14293,0,0000-00-00,0000-00-00,0,6,,0,1373194048,"Sci-Fi, Sunrise"
RedvelvetDaisuki,14345,12,2013-05-14,2013-05-18,5,2,,0,1368889501,"Psychological, Seinen"
RedvelvetDaisuki,14353,1,2013-04-17,2013-04-17,6,2,,0,1366197416,"Psychological, Young Animator Training Project"
RedvelvetDaisuki,14397,25,2018-02-20,2018-02-21,8,2,0.0,0,1519197404,
RedvelvetDaisuki,14467,0,0000-00-00,0000-00-00,0,6,0.0,0,1367069816,
RedvelvetDaisuki,14513,3,2013-04-26,0000-00-00,0,1,,0,1367551843,
RedvelvetDaisuki,14515,12,2013-05-03,2013-07-08,4,2,,0,1373289514,
RedvelvetDaisuki,14527,12,2013-04-21,2013-05-13,2,2,,0,1368418246,
RedvelvetDaisuki,14713,13,2015-01-07,2015-01-08,6,2,,0,1420963912,
RedvelvetDaisuki,14719,26,2017-06-26,2017-06-30,10,2,0.0,0,1498755131,
RedvelvetDaisuki,14741,12,2013-05-20,2013-11-23,4,2,,0,1385168453,
RedvelvetDaisuki,14751,2,2014-07-06,0000-00-00,0,1,,0,1406022872,
RedvelvetDaisuki,14765,25,2013-03-29,2013-04-01,8,2,,0,1364787259,
RedvelvetDaisuki,14813,13,2013-04-14,2013-07-07,4,2,,0,1373191978,"Harem, Comedy, Philosophical"
RedvelvetDaisuki,14833,12,2018-03-29,2018-03-30,5,2,0.0,0,1522384582,
RedvelvetDaisuki,14921,12,2013-07-00,2013-07-18,4,2,,0,1374109802,
RedvelvetDaisuki,14967,12,2013-03-28,2013-03-29,5,2,,0,1364542079,"Slice of Life, Harem, Seinen"
RedvelvetDaisuki,15037,4,2015-02-24,2015-02-24,7,2,,0,1424771653,
RedvelvetDaisuki,15117,2,2013-03-00,2013-03-00,9,2,,0,1365947154,
RedvelvetDaisuki,15225,12,2013-05-12,2013-07-07,7,2,,0,1373186174,"Harem, Comedy, Supernatural, Psychological"
RedvelvetDaisuki,15335,1,2013-12-29,2013-12-29,7,2,,0,1388373970,
RedvelvetDaisuki,15417,1,2014-03-05,0000-00-00,0,1,,0,1394022724,
RedvelvetDaisuki,15439,1,2013-09-01,2013-09-01,9,2,,0,1378003807,
RedvelvetDaisuki,15487,9,2013-10-16,2013-10-16,7,2,,0,1382021126,
RedvelvetDaisuki,15583,2,2013-05-20,0000-00-00,4,3,,0,1369050081,
RedvelvetDaisuki,15605,12,2013-07-07,2013-09-17,6,2,,0,1381508342,
RedvelvetDaisuki,15689,4,2013-04-19,2013-04-19,7,2,,0,1366351480,"Comedy, Harem, Supernatural, Shonen"
RedvelvetDaisuki,15711,0,0000-00-00,0000-00-00,0,6,0.0,0,1364989001,
RedvelvetDaisuki,15771,0,0000-00-00,0000-00-00,0,6,0.0,0,1365781130,
RedvelvetDaisuki,15775,1,2013-07-20,0000-00-00,0,3,,0,1374292729,
RedvelvetDaisuki,15809,13,2013-05-24,2013-06-28,8,2,,0,1372421539,
RedvelvetDaisuki,15847,0,0000-00-00,0000-00-00,0,6,0.0,0,1366626695,
RedvelvetDaisuki,15883,0,0000-00-00,0000-00-00,0,6,0.0,0,1372510885,
RedvelvetDaisuki,16005,0,0000-00-00,0000-00-00,0,6,,0,1364648781,R+17
RedvelvetDaisuki,16009,12,2013-08-26,2013-09-23,7,2,,0,1384516831,
RedvelvetDaisuki,16011,1,2013-10-09,0000-00-00,0,1,,0,1381327997,
RedvelvetDaisuki,16035,13,2013-07-10,2013-11-15,4,2,,0,1384569170,
RedvelvetDaisuki,16067,6,2013-10-22,0000-00-00,0,1,,0,1384042733,
RedvelvetDaisuki,16149,0,0000-00-00,0000-00-00,0,6,0.0,0,1365781108,
RedvelvetDaisuki,16201,13,2013-04-14,2013-07-06,9,2,,0,1373098321,
RedvelvetDaisuki,16355,0,0000-00-00,0000-00-00,0,6,0.0,0,1365393959,
RedvelvetDaisuki,16417,0,0000-00-00,0000-00-00,0,6,0.0,0,1364298960,
RedvelvetDaisuki,16498,25,2013-05-13,2013-10-12,7,2,,0,1381507423,
RedvelvetDaisuki,16512,13,2013-05-00,2013-07-10,3,2,,0,1373463725,
RedvelvetDaisuki,16524,13,2013-06-23,2013-06-00,6,2,,0,1374306111,
RedvelvetDaisuki,16592,13,2013-07-07,2013-10-11,5,2,,0,1381505521,
RedvelvetDaisuki,16664,1,2014-12-28,2014-12-28,8,2,,0,1419780189,
RedvelvetDaisuki,16706,12,2013-07-10,2013-09-24,7,2,,0,1380004713,
RedvelvetDaisuki,16742,12,2013-07-10,2013-09-24,8,2,,0,1380010908,
RedvelvetDaisuki,16774,0,0000-00-00,0000-00-00,0,6,0.0,0,1363704167,
RedvelvetDaisuki,16782,1,2013-06-13,2013-06-13,6,2,,0,1371137298,
RedvelvetDaisuki,16866,1,2013-12-31,2013-12-31,6,2,,0,1388493190,
RedvelvetDaisuki,16868,1,2014-03-24,2014-03-24,6,2,,0,1395654712,
RedvelvetDaisuki,16890,3,2013-07-10,0000-00-00,0,1,,0,1374759149,
RedvelvetDaisuki,16894,25,2013-10-06,2014-03-30,8,2,,0,1396156619,
RedvelvetDaisuki,16918,11,2013-07-12,2013-09-21,7,2,,0,1384516799,
RedvelvetDaisuki,17074,26,2013-07-07,2013-12-30,10,2,,0,1388400299,
RedvelvetDaisuki,17247,12,2013-10-22,2014-03-28,5,2,,0,1396010073,
RedvelvetDaisuki,17513,12,2013-09-17,2014-03-27,2,2,,0,1395919057,
RedvelvetDaisuki,17651,0,0000-00-00,0000-00-00,0,6,0.0,0,1368195507,
RedvelvetDaisuki,17725,0,0000-00-00,0000-00-00,0,6,0.0,0,1365848919,
RedvelvetDaisuki,17729,1,2014-10-09,0000-00-00,0,1,,0,1412841762,
RedvelvetDaisuki,17819,1,2013-03-00,2013-03-00,10,2,,0,1365333993,
RedvelvetDaisuki,17821,0,0000-00-00,0000-00-00,0,6,0.0,0,1372510142,
RedvelvetDaisuki,17827,1,2014-10-10,0000-00-00,0,1,,0,1412947320,
RedvelvetDaisuki,17831,4,2013-07-13,0000-00-00,0,1,,0,1374759130,
RedvelvetDaisuki,17895,24,2013-11-09,2014-03-28,6,2,,0,1396023138,
RedvelvetDaisuki,18153,12,2013-10-09,2014-02-22,5,2,,0,1393053271,
RedvelvetDaisuki,18179,30,2013-10-26,0000-00-00,0,1,,0,1399539746,
RedvelvetDaisuki,18229,2,2013-07-14,0000-00-00,0,1,,0,1374408972,
RedvelvetDaisuki,18465,1,2013-07-08,0000-00-00,0,1,,0,1373284995,
RedvelvetDaisuki,18495,0,0000-00-00,0000-00-00,0,6,0.0,0,1372510079,
RedvelvetDaisuki,18507,12,2013-07-04,2013-09-26,9,2,,0,1380161607,Shonen Ai
RedvelvetDaisuki,18679,1,2013-12-00,0000-00-00,0,1,,0,1395634901,
RedvelvetDaisuki,18689,7,2013-10-18,0000-00-00,0,1,,0,1384516770,
RedvelvetDaisuki,18753,1,2015-05-02,2015-05-02,4,2,,0,1430665842,
RedvelvetDaisuki,18771,2,2013-07-00,0000-00-00,3,3,,0,1373624857,
RedvelvetDaisuki,18857,3,2013-08-18,2013-08-18,9,2,,0,1376843267,
RedvelvetDaisuki,18897,20,2014-01-12,2014-03-25,6,2,,0,1401943582,
RedvelvetDaisuki,19133,7,2013-06-30,2014-03-27,5,2,,0,1395931438,
RedvelvetDaisuki,19221,10,2013-11-04,2013-12-12,8,2,,0,1386809136,
RedvelvetDaisuki,19257,12,2013-10-08,2013-12-23,6,2,,0,1387804736,
RedvelvetDaisuki,19285,1,2013-07-20,2013-07-20,5,2,,0,1374306049,
RedvelvetDaisuki,19315,12,2014-01-10,2014-03-28,3,2,,0,1395970563,
RedvelvetDaisuki,19319,3,2013-10-17,0000-00-00,0,1,,0,1382453932,
RedvelvetDaisuki,19363,11,2014-01-10,2014-03-28,8,2,,0,1396023156,
RedvelvetDaisuki,19365,22,2013-10-11,2014-03-30,6,2,,0,1396156560,
RedvelvetDaisuki,19369,12,2013-10-17,2013-12-21,6,2,,0,1392036753,
RedvelvetDaisuki,19383,13,2013-07-16,2013-09-30,8,2,,0,1380530284,
RedvelvetDaisuki,19391,2,2013-09-24,0000-00-00,0,3,,0,1379999423,
RedvelvetDaisuki,19671,1,2013-09-00,0000-00-00,0,3,,0,1380161632,
RedvelvetDaisuki,19815,12,2014-05-00,2014-06-26,8,2,,0,1403743134,
RedvelvetDaisuki,19841,14,2013-09-24,2014-04-13,6,2,,0,1397383746,
RedvelvetDaisuki,20031,12,2014-03-00,2014-04-01,0,2,,0,1396753195,
RedvelvetDaisuki,20033,13,2013-10-22,2014-03-02,3,2,,0,1393698435,
RedvelvetDaisuki,20329,3,2013-10-24,0000-00-00,0,1,,0,1395933196,
RedvelvetDaisuki,20371,0,0000-00-00,0000-00-00,0,6,0.0,0,1385739156,
